Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
1/5/16,17:15:00,B BLACK,M,56,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST 2ND LN At 2ND ST,B
1/5/16,17:34:00,B BLACK,F,51,1 Moving Violation,1 No Search,2 Citation,EAST  BRANNON To N/B 2ND ST,B
1/5/16,16:16:00,W WHITE,M,74,1 Moving Violation,1 No Search,3 Warning,EAST  BRYANT ST At 2ND ST,B
1/5/16,16:21:00,W WHITE,M,52,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST At 2ND ST,B
1/5/16,16:27:00,W WHITE,M,60,1 Moving Violation,1 No Search,3 Warning,EAST  BRYANT ST At 2ND ST,B
1/5/16,17:00:00,O ALL OTHERS,M,45,1 Moving Violation,1 No Search,3 Warning,NORTH  7TH ST To E/B MARKET ST,J
1/5/16,17:10:00,W WHITE,F,43,1 Moving Violation,1 No Search,2 Citation,WEST  MARKET ST E of JONES ST,J
1/5/16,18:18:00,A ASIAN,M,57,1 Moving Violation,1 No Search,2 Citation,NORTH  POLK ST N of CLAY ST,E
1/5/16,15:19:00,O ALL OTHERS,M,46,1 Moving Violation,1 No Search,2 Citation,NORTH  3RD ST At TERRY A FRANCOIS,B
1/5/16,15:37:00,H HISPANIC,M,17,1 Moving Violation,1 No Search,4 Incident Report,SOUTH  3RDT ST LANE 2 At TERRY A. FRANCOIS,B
1/5/16,15:59:00,O ALL OTHERS,M,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  3RD ST LANE 1 At CHANNEL,B
1/5/16,15:19:00,A ASIAN,M,30,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT To E/B BRYANT,B
1/5/16,15:26:00,W WHITE,M,68,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST To E/B BRYANT,B
1/5/16,16:23:00,H HISPANIC,M,45,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRANNAN,B
1/5/16,16:53:00,H HISPANIC,M,45,1 Moving Violation,1 No Search,4 Incident Report,EAST  BRYANT To E/B BRYANT,B
1/5/16,16:01:00,O ALL OTHERS,M,25,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
1/5/16,17:21:00,O ALL OTHERS,M,35,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
1/5/16,15:45:00,A ASIAN,M,83,1 Moving Violation,1 No Search,3 Warning,SOUTH  SANSOME ST SACRAMENTO ST,A
1/5/16,16:14:00,B BLACK,M,40,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST To E/B LOMBARD ST,A
1/5/16,16:02:00,W WHITE,M,60,1 Moving Violation,1 No Search,3 Warning,SOUTH  SANSOME ST SACRAMENTO ST,A
1/5/16,16:36:00,H HISPANIC,M,20,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
1/5/16,16:54:00,A ASIAN,M,46,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
1/5/16,17:10:00,W WHITE,M,53,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST To E/B LOMBARD ST,A
1/6/16,9:13:00,W WHITE,M,29,1 Moving Violation,1 No Search,2 Citation,EAST  TOWNSEND STREET At 5TH STREET,B
1/6/16,9:34:00,A ASIAN,M,36,1 Moving Violation,1 No Search,2 Citation,NORTH  3RD STREET To S/B HARRISON STREET,B
1/6/16,9:52:00,A ASIAN,M,37,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL STREET To E/B MARKET STREET,B
1/6/16,9:59:00,W WHITE,M,41,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL STREET To E/B MARKET STREET,B
1/6/16,10:13:00,A ASIAN,F,24,1 Moving Violation,1 No Search,3 Warning,EAST  OFARRELL STREET To W/B MARKET STREET,B
1/4/16,10:15:00,O ALL OTHERS,F,39,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 391 feet N of TRUMBULL,H
1/4/16,10:25:00,W WHITE,F,55,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 467 feet N of TRUMBULL,H
1/4/16,10:03:00,O ALL OTHERS,M,39,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 712 feet N of TRUMBULL,H
1/4/16,10:56:00,A ASIAN,M,52,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 390 feet N of TRUMBULL,H
1/5/16,10:11:00,A ASIAN,M,51,1 Moving Violation,1 No Search,2 Citation,WEST  SILVER LISBON,H
1/5/16,12:51:00,O ALL OTHERS,M,57,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 580 feet N of TRUMBULL,H
1/5/16,13:01:00,O ALL OTHERS,F,36,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 452 feet N of TRUMBULL,H
1/6/16,9:27:00,W WHITE,F,34,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 457 feet N of TRUMBULL,H
1/6/16,9:41:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 578 feet N of TRUMBULL,H
1/6/16,10:17:00,H HISPANIC,M,25,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION 532 feet N of TRUMBULL,H
1/5/16,7:32:00,W WHITE,M,60,1 Moving Violation,1 No Search,2 Citation,EAST  EGBERT AVE At 3RD ST,C
1/6/16,8:39:00,H HISPANIC,M,43,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA BLVD To S/B BAKER ST,E
1/6/16,9:28:00,H HISPANIC,M,36,1 Moving Violation,1 No Search,3 Warning,NORTH  POWELL ST To W/B SUTTER ST,A
1/6/16,10:09:00,H HISPANIC,M,55,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER ST,A
1/6/16,9:21:00,H HISPANIC,M,32,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST TRUMBULL,H
1/6/16,9:46:00,H HISPANIC,M,25,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST 262 feet TRUMBULL ST,H
1/6/16,10:03:00,W WHITE,F,42,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST 600 feet TRUMBULL ST,H
1/3/16,10:55:00,A ASIAN,F,27,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION ST To S/B 10TH ST,B
1/6/16,8:32:00,O ALL OTHERS,F,39,1 Moving Violation,1 No Search,2 Citation,WEST  17TH ST To N/B POTRERO ST,B
1/6/16,8:44:00,A ASIAN,F,38,1 Moving Violation,1 No Search,2 Citation,NORTH  POTRERO ST To E/B 16TH ST,D
1/3/16,10:16:00,A ASIAN,F,42,1 Moving Violation,1 No Search,2 Citation,NORTH  INDIANA To W/B MARIPOSA,C
1/3/16,10:41:00,A ASIAN,M,48,1 Moving Violation,1 No Search,2 Citation,EAST  OAKDALE AVENUE At LOOMIS STREET,C
1/6/16,7:49:00,A ASIAN,M,28,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/6/16,7:54:00,B BLACK,M,44,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/6/16,8:02:00,B BLACK,M,63,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/6/16,8:09:00,A ASIAN,M,28,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/5/16,8:11:00,W WHITE,F,44,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA To S/B BAKER,E
1/5/16,8:17:00,W WHITE,M,60,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA To S/B BAKER,E
1/5/16,8:21:00,W WHITE,M,28,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA To S/B BAKER,E
1/5/16,8:34:00,W WHITE,F,54,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA To S/B BAKER,E
1/5/16,8:45:00,W WHITE,M,62,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA To S/B BAKER,E
1/5/16,8:48:00,W WHITE,M,55,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA To S/B BAKER,E
1/5/16,8:06:00,W WHITE,M,40,1 Moving Violation,1 No Search,2 Citation,EAST  MARINA To S/B BAKER,E
1/6/16,9:20:00,H HISPANIC,M,40,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER,A
1/6/16,9:30:00,W WHITE,M,48,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER,A
1/6/16,9:49:00,W WHITE,M,35,1 Moving Violation,1 No Search,3 Warning,NORTH  POWELL ST To W/B SUTTER,A
1/6/16,13:32:00,W WHITE,M,42,1 Moving Violation,1 No Search,2 Citation,NORTH  POTRERO AVE At 16TH ST,D
1/6/16,16:11:00,W WHITE,F,61,1 Moving Violation,1 No Search,4 Incident Report,NORTH  FUNSTON AVE 7 feet S of LURLINE,I
1/3/16,10:18:00,A ASIAN,M,34,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To W/B GRANT AVE,A
1/3/16,10:24:00,B BLACK,M,56,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To W/B MARKET,A
1/3/16,10:05:00,W WHITE,M,35,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To W/B GRANT AVE,A
1/6/16,9:11:00,W WHITE,F,25,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER ST,A
1/6/16,9:28:00,W WHITE,M,60,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER ST,A
1/7/16,8:29:00,H HISPANIC,M,75,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL ST To N/B LOOMIS ST,C
1/7/16,8:42:00,W WHITE,M,43,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL ST To N/B LOOMIS ST,C
1/7/16,8:47:00,A ASIAN,M,55,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL ST To N/B LOOMIS ST,C
1/7/16,9:45:00,W WHITE,M,45,1 Moving Violation,1 No Search,2 Citation,NORTH  INDIANA ST To W/B MARIPOSA ST,C
1/7/16,8:10:00,H HISPANIC,F,30,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/7/16,8:22:00,A ASIAN,M,53,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/7/16,8:26:00,B BLACK,F,34,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/7/16,8:33:00,B BLACK,M,44,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/7/16,8:03:00,H HISPANIC,M,37,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/7/16,8:44:00,B BLACK,M,22,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/7/16,9:36:00,H HISPANIC,M,39,1 Moving Violation,1 No Search,3 Warning,WEST  MARIPOSA To S/B INDIANA,C
1/6/16,8:21:00,H HISPANIC,F,30,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  7TH STREET At BRYANT STREET,B
1/7/16,9:18:00,W WHITE,M,52,1 Moving Violation,1 No Search,3 Warning,EAST  OFARRELL STREET To E/B MARKET STREET,J
1/7/16,9:22:00,W WHITE,M,52,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL STREET To E/B MARKET STREET,J
1/7/16,9:35:00,A ASIAN,M,41,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL STREET To E/B MARKET STREET,J
1/7/16,9:41:00,W WHITE,M,33,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL STREET To E/B MARKET STREET,J
1/7/16,9:08:00,A ASIAN,M,45,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL STREET To E/B MARKET STREET,J
1/7/16,10:13:00,W WHITE,M,24,1 Moving Violation,1 No Search,2 Citation,SOUTH  MASON STREET To W/B MARKET STREET,J
1/7/16,8:14:00,A ASIAN,M,58,1 Moving Violation,1 No Search,2 Citation,WEST  GEARY BLVD To N/B LAGUNA BLVD,G
1/7/16,8:47:00,W WHITE,M,57,1 Moving Violation,1 No Search,2 Citation,WEST  EUCLID AVENUE At SPRUCE AVENUE,G
1/7/16,9:20:00,W WHITE,M,58,1 Moving Violation,1 No Search,2 Citation,EAST  EUCLID AVENUE At HEATHER AVENUE,G
1/7/16,9:02:00,A ASIAN,M,43,1 Moving Violation,1 No Search,2 Citation,EAST  EUCLID AVENUE At PARKER AVENUE,G
1/7/16,9:39:00,A ASIAN,M,43,1 Moving Violation,1 No Search,2 Citation,EAST  EUCLID AVENUE At HEATHER AVENUE,G
1/7/16,10:07:00,W WHITE,M,70,1 Moving Violation,1 No Search,2 Citation,EAST  EUCLID AVENUE At HEATHER AVENUE,G
1/7/16,9:20:00,O ALL OTHERS,M,27,1 Moving Violation,1 No Search,2 Citation,SOUTH  5TH STREET To E/B TOWNSEND,B
1/7/16,9:36:00,O ALL OTHERS,F,27,1 Moving Violation,1 No Search,2 Citation,WEST  TOWNSEND At 5TH,B
1/7/16,11:17:00,W WHITE,M,48,1 Moving Violation,1 No Search,2 Citation,EAST  TOWNSEND To N/B 5TH STREET,B
1/7/16,19:16:00,O ALL OTHERS,F,44,1 Moving Violation,1 No Search,3 Warning,VAN NESS AVE At GEARY BLVD,E
1/7/16,19:03:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,EAST  BAY ST To S/B LAGUNA ST,E
1/3/16,15:31:00,W WHITE,M,51,1 Moving Violation,1 No Search,2 Citation,STOCKTON ST At CALIFORNIA ST,A
1/7/16,16:27:00,H HISPANIC,M,22,1 Moving Violation,1 No Search,2 Citation,EB TOWSEND ST  NO1 LANE At 5TH ST,B
1/7/16,16:47:00,W WHITE,M,27,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,5TH ST At WELSH ALLEY,B
1/7/16,17:01:00,A ASIAN,F,39,1 Moving Violation,1 No Search,2 Citation,WB BRANNAN ST To N/B 7TH ST,B
1/7/16,17:31:00,W WHITE,M,43,1 Moving Violation,1 No Search,2 Citation,WB TOWSEND ST At 5TH ST,B
1/7/16,17:51:00,O ALL OTHERS,M,30,1 Moving Violation,1 No Search,2 Citation,WB TOWSEND ST At 5TH ST,B
1/8/16,7:47:00,H HISPANIC,M,36,1 Moving Violation,1 No Search,2 Citation,EAST  19TH ST To N/B CHURCH ST,D
1/8/16,8:25:00,W WHITE,F,40,1 Moving Violation,1 No Search,2 Citation,NORTH  CHURCH ST 16TH ST,D
1/8/16,9:24:00,A ASIAN,M,42,1 Moving Violation,1 No Search,2 Citation,SOUTH  OFARRELL ST To E/B GRANT AVE,A
1/8/16,9:32:00,W WHITE,M,65,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST To W/B MARKET ST,A
1/8/16,9:44:00,B BLACK,M,50,1 Moving Violation,1 No Search,2 Citation,SOUTH  OFARRELL ST To E/B GRANT AVE,A
1/8/16,9:05:00,W WHITE,M,56,1 Moving Violation,1 No Search,2 Citation,SOUTH  OFARRELL ST To E/B GRANT AVE,A
1/8/16,9:58:00,H HISPANIC,F,23,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST To W/B 3RD ST,A
1/6/16,13:27:00,W WHITE,M,28,1 Moving Violation,1 No Search,3 Warning,NORTH  6TH To E/B MARKET,J
1/6/16,9:48:00,W WHITE,M,32,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST EB BRYANT ST At 4TH ST,B
1/8/16,9:21:00,O ALL OTHERS,M,40,1 Moving Violation,1 No Search,2 Citation,WEST WB MISSION To N/B 7TH ST,B
1/2/16,8:48:00,O ALL OTHERS,M,69,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING To S/B 19TH AVE,I
1/2/16,9:21:00,O ALL OTHERS,M,51,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING To S/B 19TH AVE,I
1/2/16,9:31:00,O ALL OTHERS,M,65,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING To S/B 19TH AVE,I
1/2/16,9:54:00,O ALL OTHERS,F,55,1 Moving Violation,1 No Search,3 Warning,WEST  IRVING To N/B 19TH AVE,I
1/2/16,10:43:00,O ALL OTHERS,F,53,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  SUNSET At RIVERA,I
1/6/16,7:43:00,O ALL OTHERS,M,71,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  3RD ST At BRANNAN,B
1/6/16,7:50:00,O ALL OTHERS,F,27,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRANNAN At 2ND ST,B
1/6/16,8:12:00,O ALL OTHERS,M,65,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  MISSION At MAIN,B
1/6/16,8:52:00,O ALL OTHERS,M,45,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,SOUTH  MARKRT--EAST X-WALK At 2ND ST,A
1/6/16,9:19:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION To N/B FREMONT,B
1/6/16,9:43:00,O ALL OTHERS,F,49,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  HARRISON At EMBARCADERO,A
1/6/16,10:22:00,O ALL OTHERS,M,48,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM To S/B 4TH ST,B
1/6/16,12:08:00,O ALL OTHERS,M,20,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRYANT At 6TH ST,B
1/7/16,7:45:00,O ALL OTHERS,M,45,1 Moving Violation,1 No Search,2 Citation,EAST  OAK LANE 2 To N/B MASONIC AVE,F
1/7/16,7:56:00,O ALL OTHERS,F,46,1 Moving Violation,1 No Search,3 Warning,EAST  OAK ST  LANE-2 To N/B MASONIC AVE,F
1/7/16,8:23:00,O ALL OTHERS,M,49,1 Moving Violation,1 No Search,2 Citation,EAST  OAK ST  LANE-2 To N/B MASONIC AVE,F
1/7/16,8:38:00,O ALL OTHERS,M,27,1 Moving Violation,1 No Search,2 Citation,EAST  OAK ST  LANE 2 To N/B MASONIC AVE,F
1/7/16,8:48:00,O ALL OTHERS,M,45,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  FELL ST At MASONIC AVE,F
1/7/16,9:11:00,O ALL OTHERS,M,37,1 Moving Violation,1 No Search,2 Citation,NORTH  ASHBURY At PIEDMONT,F
1/7/16,10:21:00,O ALL OTHERS,M,56,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,SOUTH  19TH AVE  LANE 3 S of IRVING,I
1/8/16,7:38:00,O ALL OTHERS,M,26,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  HAYES At VAN NESS AVE,E
1/8/16,8:37:00,O ALL OTHERS,M,27,1 Moving Violation,"2 Search Without Consent, Positive Result",2 Citation,SOUTH  MASONIC To E/B OAK,F
1/8/16,8:05:00,O ALL OTHERS,M,30,1 Moving Violation,1 No Search,2 Citation,EAST  OAK ST  LANE 2 To N/B MASONIC AVE,F
1/8/16,9:53:00,O ALL OTHERS,M,61,1 Moving Violation,1 No Search,2 Citation,NORTH  ASHBURY At PIEDMONT,F
1/8/16,10:37:00,O ALL OTHERS,F,41,1 Moving Violation,1 No Search,2 Citation,NORTH  CLAYTON To W/B 17TH STREET,F
1/8/16,8:28:00,A ASIAN,F,31,1 Moving Violation,1 No Search,2 Citation,WEST  EUCLID AVENUE At HEATHER AVENUE,G
1/8/16,8:42:00,B BLACK,M,58,1 Moving Violation,1 No Search,2 Citation,WEST  EUCLID AVENUE At HEATHER AVENUE,G
1/8/16,8:55:00,W WHITE,F,42,1 Moving Violation,1 No Search,2 Citation,EAST  EUCLID AVENUE At HEATHER AVENUE,G
1/8/16,10:29:00,A ASIAN,M,32,1 Moving Violation,1 No Search,2 Citation,EAST  EUCLID AVENUE At HEATHER AVENUE,G
1/8/16,10:50:00,A ASIAN,M,56,1 Moving Violation,1 No Search,2 Citation,WEST  EUCLID AVENUE At SPRUCE AVENUE,G
1/8/16,8:24:00,A ASIAN,M,45,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIA To N/B LOOMIS,C
1/8/16,8:41:00,A ASIAN,F,77,1 Moving Violation,1 No Search,3 Warning,EAST  INDUSTRIA To N/B LOOMIS,C
1/8/16,8:46:00,W WHITE,M,61,1 Moving Violation,1 No Search,3 Warning,EAST  INDUSTRIA To N/B LOOMIS,C
1/8/16,8:49:00,O ALL OTHERS,M,64,1 Moving Violation,1 No Search,3 Warning,EAST  INDUSTRIA To N/B LOOMIS,
1/8/16,12:12:00,W WHITE,M,41,1 Moving Violation,1 No Search,3 Warning,NORTH  BARNEVELD At MCKINNON,C
1/7/16,9:38:00,W WHITE,M,52,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL To E/B MARKET,B
1/7/16,9:07:00,A ASIAN,M,36,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,SOUTH  EMBARCADERO HOWARD,B
1/7/16,10:15:00,O ALL OTHERS,M,66,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL To E/B MARKET,J
1/7/16,10:08:00,O ALL OTHERS,M,47,1 Moving Violation,1 No Search,3 Warning,EAST  OFARRELL To E/B MARKET,J
1/8/16,7:44:00,W WHITE,M,41,1 Moving Violation,1 No Search,2 Citation,SOUTH  3RD MISSION BAY,C
1/8/16,11:15:00,W WHITE,F,24,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  HARRISON 12TH,B
1/8/16,13:18:00,W WHITE,M,25,1 Moving Violation,1 No Search,2 Citation,WEST  MARKET 12TH,B
1/8/16,15:16:00,W WHITE,M,34,1 Moving Violation,1 No Search,3 Warning,EAST  MISSION ST To N/B 3RD ST,B
1/8/16,15:37:00,W WHITE,M,52,1 Moving Violation,1 No Search,2 Citation,EAST  HARRISON ST To S/B ESSEX ST,B
1/8/16,15:45:00,O ALL OTHERS,M,59,1 Moving Violation,1 No Search,2 Citation,EAST  HARRISON ST To S/B ESSEX ST,B
1/8/16,15:48:00,W WHITE,F,42,1 Moving Violation,1 No Search,3 Warning,EAST  HARRISON ST To S/B ESSEX ST,B
1/8/16,16:35:00,O ALL OTHERS,M,30,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST To W/B MISSION ST,B
1/7/16,15:46:00,W WHITE,F,51,1 Moving Violation,1 No Search,2 Citation,SOUTH  8TH ST HARRISON,B
1/8/16,15:34:00,A ASIAN,M,36,1 Moving Violation,1 No Search,3 Warning,SOUTH  MISSION SILVER,I
1/8/16,15:49:00,B BLACK,F,31,1 Moving Violation,1 No Search,2 Citation,EAST  EXCELSIOR MISSION,I
1/8/16,16:24:00,O ALL OTHERS,M,40,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION COTTER,H
1/8/16,16:40:00,O ALL OTHERS,F,40,1 Moving Violation,1 No Search,2 Citation,NORTH  SILVER To S/B MISSION,H
1/8/16,16:04:00,A ASIAN,M,52,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION SILVER,H
1/8/16,17:26:00,W WHITE,M,40,1 Moving Violation,1 No Search,2 Citation,NORTH  8TH ST To E/B FOLSOM ST,B
1/8/16,17:40:00,A ASIAN,F,26,1 Moving Violation,1 No Search,2 Citation,NORTH  8TH ST To E/B FOLSOM ST,B
1/8/16,17:57:00,B BLACK,M,41,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOME To E/B 8TH,B
1/8/16,17:09:00,W WHITE,M,60,1 Moving Violation,1 No Search,3 Warning,NORTH  8TH ST To E/B FOLSOM ST,B
1/8/16,15:14:00,A ASIAN,F,44,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST EB BOSWORTH ST At BROMPTON ST,H
1/8/16,15:47:00,A ASIAN,F,29,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST EB BOSWORTH ST At BROMPTON ST,H
1/8/16,15:59:00,H HISPANIC,M,32,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  BOSWORTH ST At BROMPTON ST,H
1/8/16,16:11:00,H HISPANIC,M,53,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH NB BADEN ST At JOOST ST,H
1/8/16,16:56:00,H HISPANIC,M,19,1 Moving Violation,1 No Search,2 Citation,SOUTH SB MISSION ST At FRANCE ST,H
1/8/16,17:09:00,W WHITE,F,36,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST WB GENEVA ST At CAYUGA ST,H
1/7/16,16:19:00,H HISPANIC,M,33,7 Traffic Collision,1 No Search,2 Citation,WEST  ALEMANY To N/B ELLSWORTH,H
1/8/16,15:41:00,B BLACK,F,26,1 Moving Violation,1 No Search,3 Warning,EAST  MONTEREY At BADEN,H
1/8/16,15:56:00,W WHITE,F,46,1 Moving Violation,"2 Search Without Consent, Positive Result",3 Warning,EAST  MONTEREY At BADEN,H
1/8/16,16:13:00,H HISPANIC,M,55,2 Mechanical or Nonmoving Violation,"2 Search Without Consent, Positive Result",2 Citation,EAST  MONTEREY At BADEN,H
1/8/16,16:24:00,A ASIAN,M,57,1 Moving Violation,1 No Search,2 Citation,EAST  MONTEREY At BADEN,H
1/8/16,16:44:00,W WHITE,F,65,1 Moving Violation,1 No Search,3 Warning,WEST  MONTEREY At BADEN,H
1/8/16,16:06:00,A ASIAN,M,69,1 Moving Violation,1 No Search,3 Warning,EAST  MONTEREY At BADEN,H
1/8/16,17:23:00,W WHITE,M,29,1 Moving Violation,1 No Search,2 Citation,EAST  MONTEREY At BADEN,H
1/8/16,17:02:00,B BLACK,F,29,1 Moving Violation,1 No Search,3 Warning,EAST  MONTEREY At BADEN,H
1/8/16,17:14:00,H HISPANIC,F,62,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  MARKET ST At 10TH ST,B
1/8/16,17:04:00,W WHITE,M,40,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  MARKET ST At 10TH ST,B
1/8/16,16:18:00,W WHITE,M,57,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST RT LN At 6TH ST,B
1/8/16,16:32:00,W WHITE,F,57,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST RT LN At 6TH ST,B
1/8/16,16:35:00,O ALL OTHERS,M,59,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST RT LN At 6TH ST,B
1/8/16,16:43:00,B BLACK,M,32,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST RT LN At 6TH ST,B
1/8/16,16:47:00,O ALL OTHERS,F,36,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST RT LN At 6TH ST,B
1/8/16,16:51:00,O ALL OTHERS,F,31,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  MARKET ST LFT LN At 6TH ST,B
1/8/16,16:55:00,O ALL OTHERS,F,22,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  MARKET ST LFT LN At 6TH ST,B
1/8/16,16:09:00,B BLACK,M,38,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  MARKET ST At 8TH ST,B
1/8/16,17:19:00,W WHITE,M,50,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST RT LN At 6TH ST,B
