Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
04-AUG-16,2232,B,M,36,2,1,3,14TH & JUDAH,I
04-AUG-16,2250,W,M,23,1,1,2,FILLMORE & CALIFORNIA STS,E
04-AUG-16,2255,W,M,25,2,1,2,150 FONT BLVD.,I
04-AUG-16,2300,W,M,52,1,1,2,3RD ST. & GALVEZ ST.,C
04-AUG-16,2302,H,M,20,2,1,3,799 MOSCOW ST,H
04-AUG-16,2305,A,M,32,2,1,2,FELL AND COLE,F
04-AUG-16,2310,B,M,24,2,1,2,BATTERY ST & WASHINGTON ST,A
04-AUG-16,2317,B,M,28,2,1,3,BRAZIL AVE & LA GRANDE ST,H
04-AUG-16,2318,O,M,25,1,1,2,BROADWAY ST. & STOCKTON ST.,A
04-AUG-16,2320,W,M,26,1,1,3,5TH AND MINNA ST,B
04-AUG-16,2320,W,M,27,1,1,3,GOLDEN GATE/ HYDE,J
04-AUG-16,2322,B,M,55,1,1,2,147 ELLIS,J
04-AUG-16,2324,W,M,55,2,1,2,FILBERT ST & GOUGH ST,E
04-AUG-16,2333,A,M,60,1,1,2,BROADWAY & POLK ST,A
04-AUG-16,2335,O,M,56,2,1,3,GEARY & 26TH AVE,G
04-AUG-16,2340,W,F,36,2,1,2,OAK ST& ASHBURY ST,F
04-AUG-16,2342,W,F,34,2,1,3,7TH AV&LAKE,G
04-AUG-16,2348,W,M,26,2,1,2,10TH AVE & GEARY,G
04-AUG-16,2350,A,M,32,2,1,2,BAKER/PAGE,F
04-AUG-16,2350,W,M,28,1,1,2,MARKET ST. & 3RD ST.,A
04-AUG-16,2356,W,M,26,1,1,3,UNION & STOCKTON ST,A
05-AUG-16,0002,O,M,53,1,1,3,POST ST & POWELL ST,A
05-AUG-16,0005,B,M,31,2,1,2,KEZAR DRIVE & MARTIN LUTHER KING JR DRIVE,F
05-AUG-16,0010,A,M,62,2,1,2,TURK ST & CENTRAL AVE,F
05-AUG-16,0010,O,M,19,1,1,2,MISSION & EUGENIA,H
05-AUG-16,0015,W,M,46,2,1,2,CLAY ST & MONTGOMERY ST.,A
05-AUG-16,0020,A,M,42,1,1,3,BUSH ST & MONTGOMERY ST,A
05-AUG-16,0030,H,M,21,1,1,2,MARKET ST & POWELL ST,A
05-AUG-16,0030,H,M,26,1,1,2,19TH ST. CAPP ST.,D
05-AUG-16,0040,H,M,29,1,1,2,MONTGOMERY & BUSH ST,A
05-AUG-16,0045,B,M,65,2,1,3,MONTGOMERY ST & SANSOME ST,A
05-AUG-16,0050,H,M,20,2,0,2,ALAMENY & THERESA,H
05-AUG-16,0052,H,M,62,1,1,2,MARKET ST & 3RD ST,A
05-AUG-16,0057,O,M,26,2,1,2,MISSION & SENECA,H
05-AUG-16,0059,A,F,47,1,1,2,BRANNAN AND 5TH STREETS,B
05-AUG-16,0105,O,M,25,1,1,2,SACRAMENTO & MASON ST,A
05-AUG-16,0110,W,M,25,1,1,3,GEARY BLVD & PALM AVE,G
05-AUG-16,0115,B,M,24,2,3,3,S VAN NESS AT 19TH,D
05-AUG-16,0125,A,M,23,1,1,2,MONTGOMERYST & CALIFORNIA ST,A
05-AUG-16,0125,W,M,30,1,1,3,GOUGH ST & EDDY ST,E
05-AUG-16,0130,A,M,46,1,1,2,PINE ST. &KEARNY ST.,A
05-AUG-16,0145,A,M,22,1,1,2,PINE ST & MONTGOMERY ST,A
05-AUG-16,0145,H,M,47,2,1,3,12TH ST & SOUTH VAN NESS ST,B
05-AUG-16,0150,O,M,22,1,1,2,4TH/HARRISON ST,B
05-AUG-16,0154,W,M,26,1,1,2,HARRISON & 4TH ST,B
05-AUG-16,0220,H,M,23,2,5,3,21ST ST. & SHOTWELL ST.,D
05-AUG-16,0435,H,M,46,2,1,2,SUTTER ST & TAYLOR ST,A
05-AUG-16,0443,B,M,39,1,1,2,BUSH ST AT BATTERY ST ,A
05-AUG-16,0450,A,M,39,1,1,3,TRUNBELL & CONGDON,H
05-AUG-16,0515,B,M,45,2,1,3,CALIFORNIA ST. & GRANT ST.,A
05-AUG-16,0518,A,M,46,1,1,2,BATTERY & CALIFORNIA ST,A
05-AUG-16,0638,O,F,35,1,1,2,19TH/VICENTE,I
05-AUG-16,0640,W,F,28,1,1,2,26TH AND MISSION ST,D
05-AUG-16,0645,H,M,57,1,1,2,SANTA CLARA AVE. & SAN ANSELMO AVE.,I
05-AUG-16,0649,O,M,27,1,1,2,ULLOA/19TH,I
05-AUG-16,0655,W,M,53,1,1,2,WEBSTER ST & BEACH ST,E
05-AUG-16,0659,O,F,53,1,1,2,TARAVAL/19TH,I
05-AUG-16,0705,O,M,51,1,1,2,TARAVAL/19TH,I
05-AUG-16,0705,W,M,56,1,1,2,SAN ANSELMO AVE. & SAN BENITO AVE.,I
05-AUG-16,0708,W,M,43,2,1,2,UPPER T3 DOOR 6,S
05-AUG-16,0711,A,M,51,2,1,2,SANTOS ST & VELASCO ST,H
05-AUG-16,0713,W,M,50,2,1,2,UPPER T3 DOOR 6,S
05-AUG-16,0717,O,M,62,2,1,2,UPPER T3 DOOR6,S
05-AUG-16,0720,W,F,44,1,1,2,SANTA CLARA AVE. & SAN ANSELMO AVE.,I
05-AUG-16,0721,A,M,75,1,1,2,27TH AVE. & VICENTE ST.,I
05-AUG-16,0735,O,M,43,1,1,2,WINSTON/19TH,I
05-AUG-16,0737,W,F,46,1,1,2,SANTA CLARA AVE. & TERRACE DR.,I
05-AUG-16,0741,W,F,64,2,1,2,GENEVA AVE & BROOKDALE AVE,H
05-AUG-16,0743,O,M,38,2,1,2,UPPER ITB DOOR 5,S
05-AUG-16,0745,A,M,54,1,1,2,SANTA CLARA AVE. & SAN ANSELMO AVE.,I
05-AUG-16,0748,O,M,38,1,1,2,WINSTON/19TH,I
05-AUG-16,0755,H,F,38,1,1,2,SANTA CLARAAVE. & SAN ANSELMO AVE,I
05-AUG-16,0755,W,F,32,1,1,2,SANTA CLARA & TERRACE,I
05-AUG-16,0810,O,F,49,1,1,2,WINSTON/19TH,I
05-AUG-16,0811,H,M,42,1,1,2,SAN JOSE AVE & PAULDING ST,H
05-AUG-16,0815,A,M,40,1,1,2,SANTA CLARA AVE. & SAN ANSELMO AVE.,I
05-AUG-16,0817,A,M,48,1,1,2,17TH AVE & LAWTON ST,I
05-AUG-16,0819,A,M,26,2,1,2,UPPER T3 DOOR6,S
05-AUG-16,0820,H,F,38,2,1,2,JUDSON AVE & DETROIT ST,H
05-AUG-16,0828,W,F,28,1,1,2,SAN BENITO AVE. & SAN ANSELMO AVE.,I
05-AUG-16,0830,A,M,30,2,1,3,UPPER T3 DOOR 6,S
05-AUG-16,0831,B,M,21,1,1,2,CRESCENT AVE. / BANKS ST.,H
05-AUG-16,0834,W,F,44,2,1,2,CIRCULAR AVE & PAULDING ST,H
05-AUG-16,0844,H,F,39,1,1,2,SAN JOSE AVE & PAULDING ST,H
05-AUG-16,0845,W,F,29,1,1,2,SANTA CLARA AVE. & SAN ANSELMO AVE.,I
05-AUG-16,0854,O,M,23,1,1,2,TARAVAL/29TH,I
05-AUG-16,0857,H,M,37,1,1,2,SAN JUAN AVE & DELANO ST,H
05-AUG-16,0857,H,M,67,5,1,2,3351 23RD ST.,D
05-AUG-16,0859,W,F,61,1,1,2,632 MONTEREY BLVD,H
05-AUG-16,0900,A,M,28,1,1,2,SANTA CLARA AVE. & SAN ANSELMO AVE.,I
05-AUG-16,0913,A,F,21,1,1,2,SAN JOSE AVE & PAULDING ST,H
05-AUG-16,0915,W,M,50,1,1,2,625 MONTEREY BLVD. UPPER SAFEWAY PARKING LOT,H
05-AUG-16,0925,W,F,24,1,1,2,JUDSON AVE & DETROIT ST,H
05-AUG-16,0930,B,M,32,2,1,5,REVERE AVE @ INGALLS ST,C
05-AUG-16,0950,A,F,23,1,1,2,BUSH ST. AND KEARNY ST. ,A
05-AUG-16,1005,H,M,36,1,1,2,SAN BRUNO/SWEENY,C
05-AUG-16,1012,W,M,36,1,1,2,STONECREST & WINSTON,I
05-AUG-16,1015,A,M,66,2,1,2,19TH AVE/RANDOLPH ST,I
05-AUG-16,1015,O,F,16,1,1,2,30TH AVE. & NORIEGA ST.,I
05-AUG-16,1017,W,M,39,1,1,2,WINSTON & STONECREST,I
05-AUG-16,1022,W,M,74,1,1,2,LAGUNITAS & OCEAN,I
05-AUG-16,1026,O,M,30,1,1,2,WINSTON/JUNIPEROSERRA,I
05-AUG-16,1040,W,M,26,1,1,2,19TH AVE & WINSTON,I
05-AUG-16,1043,O,M,57,1,1,2,JUNIPEROSERRA/OCEAN,I
05-AUG-16,1045,A,M,25,1,1,2,CALIFORNIA AVE/AVENUE C,T
05-AUG-16,1050,A,M,43,2,1,2,CYRIL MAGNUM & ELLIS,J
05-AUG-16,1105,W,M,26,1,1,2,19TH AVE & WINSTON,I
05-AUG-16,1113,W,M,36,1,1,2,CALIFORNIA AVE & AVE C,B
05-AUG-16,1114,A,F,37,1,1,3,JUDSON AVE & DETROIT ST,H
05-AUG-16,1126,H,F,29,1,1,2,AVENUE OF THE PALMS/CALIFORNIA AVE,T
05-AUG-16,1126,W,M,33,1,1,2,POST ST & FRANKLIN ST,E
05-AUG-16,1145,O,M,21,1,1,2,HOLLOWAY/JUNIPEROSERRA,I
05-AUG-16,1150,B,F,30,1,1,3,SAN BRUNO/MANSELL,C
05-AUG-16,1200,W,F,29,1,1,2,SUNSET BLVD & MARTIN LUTHER KING DR,I
05-AUG-16,1205,W,M,48,1,1,2,1800 PINE ST,E
05-AUG-16,1207,O,M,37,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1230,A,M,59,2,1,2,999 BROTHERHOOD WAY ,I
05-AUG-16,1230,W,M,37,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1233,W,M,50,1,1,2,PUTNAM/CRECSENT,C
05-AUG-16,1235,A,F,61,2,1,2,SUNSET BLVD & WAWONA ,I
05-AUG-16,1239,H,M,29,1,0,2,1700 PINE ST,E
05-AUG-16,1239,H,M,29,1,1,2,1800 PINE ST,E
05-AUG-16,1240,W,F,27,2,1,2,TOMPKINS ST & BRONTE ST,H
05-AUG-16,1240,W,F,31,1,1,2,NORIEGA ST. & 27TH AVE.,I
05-AUG-16,1245,A,M,77,2,1,3,ALAMEDA ST/UTAH ST,C
05-AUG-16,1245,O,M,38,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1247,W,M,35,1,1,3,181 OFARRELL ST,J
05-AUG-16,1254,W,M,40,1,1,3,850 BRYANT ST,B
05-AUG-16,1255,H,M,57,1,1,2,NORIEGA ST. & 26TH AVE.,I
05-AUG-16,1303,W,M,18,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1305,W,F,29,1,1,3,2200 19TH AVE,I
05-AUG-16,1305,W,M,49,2,1,2,23 AVE & ULLOA ST,I
05-AUG-16,1307,W,M,57,1,1,2,BAY ST & KEARNY ST,A
05-AUG-16,1310,W,F,36,1,1,2,GEARY BL & 2ND AV,G
05-AUG-16,1311,B,F,36,1,6,4,75 SANTA FE ST,C
05-AUG-16,1317,O,M,18,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1320,W,F,57,1,1,2,BAY & KEARNY,A
05-AUG-16,1322,A,M,25,1,1,2,30TH AVE. & NORIEGA ST.,I
05-AUG-16,1334,H,M,42,1,1,2,CHURCH ST. & 20TH ST.,D
05-AUG-16,1338,H,M,33,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1350,B,M,66,1,1,3,45TH AVENUE & SEAL ROCK,G
05-AUG-16,1350,W,M,43,1,1,2,PRECITA AT COSO,H
05-AUG-16,1350,W,M,47,2,1,3,20TH STREET AND CAPP ST,D
05-AUG-16,1352,A,M,47,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1352,A,M,48,1,1,2,19TH AVE&WINSTON,I
05-AUG-16,1352,O,F,29,1,1,2,133 MONTEREY BLVD.,H
05-AUG-16,1354,O,M,27,1,1,2,1295 SILVER AVE,C
05-AUG-16,1354,W,M,52,1,1,2,31ST AVE / FULTON ST,G
05-AUG-16,1357,W,F,38,1,1,3,FULTON AND 29TH AVE,G
05-AUG-16,1405,O,F,79,1,1,2,207 FOERSTER ST,H
05-AUG-16,1415,W,M,39,1,1,2,FULTON & 28TH AVENUE,G
05-AUG-16,1420,A,F,65,1,1,2,20TH ST & MISSION ST,D
05-AUG-16,1422,A,F,65,2,1,2,1721 CHESTNUT ST,E
05-AUG-16,1422,H,M,58,1,1,2,31ST AVENUE / FULTON STREET,G
05-AUG-16,1431,B,M,34,2,0,1,VAN DYLE AVE @ INGALLS ST,C
05-AUG-16,1431,W,F,63,1,1,2,151 BADEN ST,H
05-AUG-16,1435,B,M,49,1,1,2,2337 MARKET ST,D
05-AUG-16,1440,B,M,16,1,1,2,1ST/MISSION ST,B
05-AUG-16,1440,O,M,36,2,9,2,5200 FULTON ST,G
05-AUG-16,1442,W,F,42,2,1,2,18TH ST & GUERRERO ST,D
05-AUG-16,1445,W,F,38,1,1,3,29TH AVE / CABRILLO,G
05-AUG-16,1445,W,M,55,2,1,2,EDDY & POLK,E
05-AUG-16,1453,B,M,46,1,1,3,500 BLK VALENCIA ST ,D
05-AUG-16,1457,W,F,54,1,1,2,227 CONGO ST.,H
05-AUG-16,1505,H,M,35,1,1,3,16TH ST & MISSION ST,D
05-AUG-16,1515,A,F,47,2,1,2,31ST AVE & FULTON ST,G
05-AUG-16,1515,B,F,44,2,1,2,32ND AVE & CABRILLO,G
05-AUG-16,1515,W,M,23,1,1,2,29TH AVE / FULTON ST,G
05-AUG-16,1518,A,F,31,2,1,2,WOODSIDE AND IDORA,F
05-AUG-16,1540,O,F,22,2,1,2,UPPER TERMINAL 3 BY DOOR #9,S
05-AUG-16,1540,O,M,31,2,9,2,2843 BALBOA ST,G
05-AUG-16,1548,A,M,57,2,1,2,UPPER TERMINAL 3 BY DOOR #4,S
05-AUG-16,1600,A,M,39,2,1,3,2555 SAN BRUNO AVE,C
05-AUG-16,1600,H,M,18,1,5,2,1ST/HOWARDS ST,B
05-AUG-16,1605,A,M,80,1,1,2,COLUMBUS&FRANCISCO,A
05-AUG-16,1605,B,M,38,1,1,2,FULTON & 19TH AVENUE,G
05-AUG-16,1605,W,M,69,1,1,2,BAY STREET & JONES STREET,A
05-AUG-16,1607,W,M,39,1,1,3,4500 FULTON ST,G
05-AUG-16,1610,A,M,55,1,1,2,1170 COLUMBUS,A
05-AUG-16,1611,O,M,34,1,1,2,CHESTNUT STREET & COLUMBUS AVE,A
05-AUG-16,1611,W,F,50,1,1,2,COLUMBUS & FRANCISCO ,A
05-AUG-16,1612,H,M,35,1,1,2,31ST AVE / FULTON STREET,G
05-AUG-16,1614,H,M,52,1,1,2,CHESTNUT ST. & FRANCISCO ST. ,A
05-AUG-16,1614,O,M,28,1,1,2,TAYLOR ST. & LOMBARD ST.,A
05-AUG-16,1615,B,M,31,2,1,3,PARK PRESIDIO & FULTON ST,G
05-AUG-16,1620,W,M,58,1,1,2,BAY STREET & LEAVENEORTH STREET,A
05-AUG-16,1620,W,M,60,1,1,2,JONES ST & BAY ST.,A
05-AUG-16,1625,A,M,16,1,1,2,39TH AVE & FULTON,G
05-AUG-16,1625,O,M,56,1,1,2,COLUMBUS AT TAYLOR,A
05-AUG-16,1628,W,M,43,1,1,2,COLUMBUS&JONES,A
05-AUG-16,1629,A,M,25,1,1,2,CHESTNUT STREET & COLUMBUS AVE,A
05-AUG-16,1630,W,M,21,1,2,1,19TH AVE & FULTON ST,G
05-AUG-16,1630,W,M,37,1,1,2,30TH AVENUE / FULTON ST,G
05-AUG-16,1632,W,M,26,1,1,2,717 CHESTNUT ST,A
05-AUG-16,1635,H,M,29,1,1,2,HARRISON ST/2ND ST,B
05-AUG-16,1635,W,F,45,1,1,2,FRANCISCO & COLUMBUS,A
05-AUG-16,1640,H,M,45,1,1,2,COLUMBUS AVE. & TAYLOR ST. ,A
05-AUG-16,1643,W,M,40,1,1,2,COLUMBUS ST & FRANCISCO ST. ,A
05-AUG-16,1645,B,M,38,1,1,2,COLUMBUS&FRANCISCO,A
05-AUG-16,1650,A,M,77,1,1,2,COLUMBUS ST & TAYLOR ST.,A
05-AUG-16,1651,A,M,35,2,1,2,28TH AVENUE / FULTON ST,G
05-AUG-16,1652,W,M,43,1,1,3,COLUMBUS AVE. & CHESTNUT ST. ,A
05-AUG-16,1700,H,M,41,1,1,2,HARRISON ST/2ND ST,B
05-AUG-16,1700,O,M,44,1,1,2,TURK/JONES,J
05-AUG-16,1703,A,M,35,1,1,2,25TH AVENUE & FULTON STREET,G
05-AUG-16,1704,W,M,21,1,1,2,800 BLOCK OF 25TH AVENUE,G
05-AUG-16,1705,B,F,28,2,1,3,ALEMANY & ARCH,I
05-AUG-16,1709,W,M,26,1,1,2,2ND ST/CLEMENTINA ST ,B
05-AUG-16,1715,W,M,25,2,1,3,GREAT HWY & JFK DR,G
05-AUG-16,1720,B,M,40,1,1,3,BAY ST. & KEARNY ST. ,A
05-AUG-16,1720,W,M,22,7,1,2,9TH ST. & HOWARD ST.,B
05-AUG-16,1720,W,M,60,7,1,2,9TH ST. & HOWARD ST.,B
05-AUG-16,1722,A,F,31,1,1,2,HARRISON ST/1 ST,B
05-AUG-16,1723,W,M,39,5,1,2,CELL PHONE WAIT LOT,S
05-AUG-16,1725,B,F,29,2,1,3,1067 GILMAN ST ,C
05-AUG-16,1728,O,F,33,2,1,3,VALENCIA & MISSION,H
05-AUG-16,1730,W,M,48,2,1,2,EMBARCADERO & WASHINGTON,A
05-AUG-16,1745,H,F,36,2,1,2,YOSEMITE/3RD ST ,C
05-AUG-16,1745,W,F,36,1,1,2,23RD ST & FOLSOM ST,D
05-AUG-16,1750,A,M,55,1,1,2,WILLARD ST &  CARL ST,F
05-AUG-16,1755,B,M,36,1,1,2,MARKET & DRUMM,A
05-AUG-16,1755,W,M,38,2,1,2,AMADOR & ILLINOIS,C
05-AUG-16,1800,H,F,40,2,1,3,31ST AVE & FULTON ST,G
05-AUG-16,1800,O,M,28,1,1,2,E/B CABRILLO AND 26TH AVE,G
05-AUG-16,1805,B,F,23,1,1,3,30TH AVENUE / FULTON ST,G
05-AUG-16,1810,O,M,29,1,1,3,743 31ST AVE,G
05-AUG-16,1816,H,M,54,1,1,2,31ST AVE / FULTON ST,H
05-AUG-16,1820,W,M,31,1,1,2,1114 FOLSOM ST.,B
05-AUG-16,1827,H,M,34,5,1,2,CELL PHONE WAIT LOT,S
05-AUG-16,1830,B,M,28,2,1,2,150 GOLDEN GARE AVE,J
05-AUG-16,1830,H,M,35,2,1,3,5TH ST. & HOWARD ST.,B
05-AUG-16,1834,H,M,45,5,1,2,CELL PHONE WAIT LOT,S
05-AUG-16,1843,H,M,38,1,1,3,31ST AVENUE / FULTON ST,G
05-AUG-16,1850,A,M,52,1,1,2,4TH ST. & KING ST.,B
05-AUG-16,1850,B,M,56,2,1,3,15TH ST/SHOTWELL,D
05-AUG-16,1859,W,M,36,1,1,2,FULTON & 30TH,G
05-AUG-16,1900,A,M,51,1,1,2,POWELL/ELLIS,A
05-AUG-16,1905,O,M,24,6,6,1,LEAVENWORTH ST & GOLDEN GATE AVE,J
05-AUG-16,1908,H,M,64,1,1,2,26TH AVENUE AND FULTON ST.,G
05-AUG-16,1910,A,F,39,2,1,2,NEWHALL/GALVEZ,C
05-AUG-16,1910,B,M,37,2,1,3,BAYSHORE/DONNER,C
05-AUG-16,1910,O,M,28,2,6,1,9 WHITFIELD CT,C
05-AUG-16,1915,W,F,55,1,1,3,KEARNY & POST ST,A
05-AUG-16,1920,B,F,58,2,1,3,3RD ST & ARMSTRONG,C
05-AUG-16,1920,H,M,35,2,0,3,14TH ST & NATOMA ST,D
05-AUG-16,1925,W,M,36,1,1,2,30TH & FULTON,G
05-AUG-16,1926,W,M,51,1,1,2,25TH AVENUE AND BALBOA,G
05-AUG-16,1934,W,M,50,1,1,2,1693 7TH AVE,F
05-AUG-16,1939,B,M,62,2,7,1,NEWCOMB AVE & 3RD ST,C
05-AUG-16,1940,W,F,19,1,1,3,HARRISON ST & 15TH ST,D
05-AUG-16,2020,H,M,25,2,1,2,14TH ST & NATOMA ST,D
05-AUG-16,2021,W,M,33,1,1,2,1800 FRANKLIN ST,E
05-AUG-16,2027,W,M,32,1,1,2,TOWNSEND & 5TH STREETS,B
05-AUG-16,2030,O,M,46,1,1,3,CAPP & 17TH ST,D
05-AUG-16,2035,W,F,28,1,1,3,HAIGHT & WEBATER,E
05-AUG-16,2044,H,M,27,1,1,2,1800 FRANKLIN ST,E
05-AUG-16,2050,O,M,34,2,1,2,SOUTH VAN NESS & 17TH ST,D
05-AUG-16,2050,W,M,34,1,1,3,3333 CESAR CHAVEZ ST,H
05-AUG-16,2108,W,M,64,2,1,2,MARKET/COLLINGWOOD,F
05-AUG-16,2110,B,M,18,2,1,2,BAYSHORE BLVD & CORTALND ,C
05-AUG-16,2110,O,M,33,2,1,2,29TH AVE & CABRILLO,G
05-AUG-16,2115,A,M,46,2,1,2,HYDE & GOLDEN GATE,J
05-AUG-16,2125,W,F,64,2,1,3,8TH & MISSION,J
05-AUG-16,2135,B,F,55,1,1,2,9TH AND MARKET STREET,J
05-AUG-16,2135,O,M,25,2,1,2,7TH & MARKET,J
05-AUG-16,2150,W,M,18,1,1,3,MISSION ST. & 25TH ST.,H
05-AUG-16,2153,H,M,36,1,1,2,RUSSIA & PRAGUE,H
05-AUG-16,2153,O,M,59,2,1,2,TURK ST/ HYDE ST,J
05-AUG-16,2155,H,M,31,2,1,2,MISSION ST. & KINGSTON ST.,H
05-AUG-16,2205,H,F,31,2,1,3,HYDE AND FULTON,J
05-AUG-16,2212,A,F,45,2,1,2,ELLIS ST/ LEAVENWORTH ST,J
05-AUG-16,2217,A,M,39,2,1,2,STANYAN ST & MCALLISTER ST,F
05-AUG-16,2220,B,M,37,1,1,3,SCOTT ST. & TURK ST.,E
05-AUG-16,2226,W,F,21,2,1,2,WILLIAMS AVE & 3RD ST,C
05-AUG-16,2230,H,M,36,1,4,2,MISSION ST. & CORTLAND AVE.,H
05-AUG-16,2242,W,M,32,1,1,2,CALIFORNIA STREET & MASON STREET,A
05-AUG-16,2243,W,M,31,5,1,2,54 TURK ST,J
05-AUG-16,2250,A,F,27,1,1,2,85 5TH ST.,J
05-AUG-16,2250,H,M,33,2,1,3,7TH ST & HOWARD,B
05-AUG-16,2250,O,F,22,2,1,2,3RD & MARIN,C
05-AUG-16,2252,O,M,34,1,1,3,GEARY AND TAYLOR ST,J
05-AUG-16,2254,B,M,58,2,1,2,VERMONT ST & CEASAR CHAVEZ ST,C
05-AUG-16,2300,H,M,26,1,1,2,MONTERREY BLVD. & JOOST,H
05-AUG-16,2300,W,M,52,1,9,2,1113 TREAT,D
05-AUG-16,2305,B,M,22,1,1,2,6TH ST & BRYANT ST,B
05-AUG-16,2306,A,F,24,2,1,2,OAK/BRODERICK,F
05-AUG-16,2310,B,F,33,2,1,2,1049 MARKET STREET,J
05-AUG-16,2310,W,M,57,1,1,2,DAVIS ST & CALIFORNIA ST,A
05-AUG-16,2310,W,M,63,1,1,3,KEITH ST & QUESADA AVE,C
05-AUG-16,2315,W,M,21,2,1,2,20TH ST & GUERRERO ST,D
05-AUG-16,2315,W,M,31,1,1,2,VICENTE & 18TH AVENUE,I
05-AUG-16,2317,H,M,26,1,1,2,4TH ST. & TOWNSEND ST.,B
05-AUG-16,2320,A,M,69,1,1,3,COLUMBUS/BROADWAY,A
05-AUG-16,2320,W,M,50,1,1,2,STOCKON ST/POST ST,A
05-AUG-16,2324,W,F,18,1,1,3,RANDALL ST. & ARLINGTON ST.,H
05-AUG-16,2328,H,M,20,1,1,2,GREEN STREET & COLUMBUS AVE ,A
05-AUG-16,2332,O,M,27,1,1,2,BROADWAY/MONTGOMERY,A
05-AUG-16,2335,B,M,50,2,1,3,MISSION & FRANCE,H
05-AUG-16,2335,H,M,21,1,1,2,260 PENNSYLVANIA ST.,B
05-AUG-16,2345,O,M,30,1,1,2,LEAVENWORTH ST & FILBERT ST,A
05-AUG-16,2346,B,M,50,1,1,3,POLK ST & GEARY ST,E
05-AUG-16,2349,O,M,50,1,1,3,GENEVA & MISSION ,H
05-AUG-16,2350,B,M,35,2,1,3,COLUMBUS & JACKSON ST,A
05-AUG-16,2355,A,M,58,2,1,2,LONDON ST. & FRANCE,H
06-AUG-16,0005,W,F,53,2,1,3,25TH ST & 3RD ST,C
06-AUG-16,0008,W,F,49,2,1,2,36TH AVENUE & YORBA LN,I
06-AUG-16,0010,H,M,33,2,1,2,MONTGOMERY & BUSH ST,A
06-AUG-16,0015,W,M,35,1,1,3,BUSH ST AND MONTGOMERY ST,A
06-AUG-16,0016,O,M,40,2,1,3,14TH ST & FOLSOM ST,D
06-AUG-16,0020,O,M,25,1,1,2,POWELL ST/ STOCKTON ST,A
06-AUG-16,0027,H,M,22,2,1,3,VAN NESS AVE & AUSTIN ST,E
06-AUG-16,0028,A,M,37,1,1,1,MISSION ST AND 4TH STREET,J
06-AUG-16,0030,A,M,29,1,1,2,ALEMANY BLVD. & RAMSEL ST.,I
06-AUG-16,0030,W,M,40,1,1,3,SUTTER ST AND MONTGOMERY ST,A
06-AUG-16,0035,O,M,35,2,1,2,COLUMBUS AND BROADWAY,A
06-AUG-16,0040,A,M,44,2,1,2,19TH AV & WINSTON,I
06-AUG-16,0045,B,F,61,1,1,2,MONTEREY & BADEN ST.,H
06-AUG-16,0045,H,M,27,1,1,3,MOTGOMERY ST. & SUTTER ST.,A
06-AUG-16,0100,A,M,28,1,1,2,SUTTER ST AND MONTGOMERY ST,A
06-AUG-16,0100,B,M,21,1,1,3,GEARY BLVD  & 11TH AVE,G
06-AUG-16,0105,A,F,46,2,1,2,CLEMENT ST & 31ST AVE,G
06-AUG-16,0110,B,M,38,2,1,3,MONTGOMERY ST & PACFIC AVE,A
06-AUG-16,0115,W,M,55,1,0,2,MISSION ST/PERSIA ST,H
06-AUG-16,0120,B,F,21,2,5,3,21ST ST & SHOTWELL ST.,D
06-AUG-16,0120,W,M,26,1,1,2,3RD ST. & MISSION ST. ,B
06-AUG-16,0130,H,M,41,1,1,5,1700 GENEVA BLVD.,H
06-AUG-16,0134,B,M,37,1,1,2,MCCOPPIN & VALENCIA,B
06-AUG-16,0140,O,M,25,1,1,2,KEARNY ST AND PINE ST,A
06-AUG-16,0200,W,M,35,2,1,2,9TH AVE & FULTON AVE,G
06-AUG-16,0316,B,M,24,1,1,3,6TH ST. & BRANNAN ST.,B
06-AUG-16,0325,H,F,36,1,1,3,13TH ST. & SOUTH VAN NESS AVE.,D
06-AUG-16,0343,H,M,30,1,1,2,STANYAN/PAGE,F
06-AUG-16,0345,H,M,23,2,1,2,CAPP ST & 16TH ST,D
06-AUG-16,0355,H,M,22,2,1,3,VAN NESS & SACRAMENTO,E
06-AUG-16,0404,O,M,38,1,1,2,KEZAR/JFK,F
06-AUG-16,0420,H,M,27,5,1,3,18TH ST. & CAPP ST,D
06-AUG-16,0424,O,M,34,1,1,2,KEZAR/JFK,F
06-AUG-16,0443,O,M,40,2,1,3,39TH AVE AND FULTON,G
06-AUG-16,0450,W,M,43,2,1,3,GOUGH & TURK,E
06-AUG-16,0501,B,M,34,2,1,2,8TH ST & MARKET ST,J
06-AUG-16,0635,W,F,61,1,1,2,19TH AVE. & WINSTON ST.,I
06-AUG-16,0641,O,F,34,1,1,2,VICENTE/19TH,I
06-AUG-16,0642,A,M,51,1,1,3,VAN NESS/OFARREL,E
06-AUG-16,0652,B,M,35,2,1,3,HARRISON ST & 7TH ST,B
06-AUG-16,0653,O,F,46,1,1,2,VICENTE/18TH,I
